"author","title","post_time","like","hate","article"
"supergoal","[請益] 海馬 rsu","Wed Dec 22 23:47:22 2021","120","43","
本魯剛拿到海馬offer
聽Hr說海馬不是拿分紅，是rsu
也就是每年會依據績效給股票，也可依據當時市價換成現金
本魯很菜
想請問各位前輩拿到當下會直接換成現金，
又或是存著到更高點再賣出呢？
謝謝
-----
Sent from JPTT on my Samsung SM-A5260.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.16.33 (臺灣)
"
"poiipkimo","[面試] 志合訊息QAE","Tue Dec 21 23:42:19 2021","483","119","請問特為年薪百萬的大大,
小弟有幸去面談QAE這個職位,因為這家公司最近竄起~
在網路上查詢是對岸公司~~薪酬跟福利還不是很清楚~
希望有在裡面的神人可以幫我分析這個職務的內容跟薪資大約可以談到多少?
小職有1X年的工作經驗!也是品質相關的工作..
謝謝!可以私訊給我..
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.139.21 (臺灣)
"
"QingTing","[請益] 皮卡offer請益","Mon Dec 20 18:45:23 2021","324","88","代po 不刪文

------------------------------------------
原po背景為四中非電資本科出生
------------------------------------------
板上各位年薪300萬大家好，
小妹最近收到皮卡的口頭offer，
和現職相比有點猶豫，
想請教各位前輩的看法
N為目前月薪
現職: 記憶體廠網頁全端
年薪: N*22(參考前三年)
交通: 開車50分鐘
優點: 不用加班，工作穩定，營運好的話分紅很大包
缺點: 資安過嚴，不能上網，寫程式不能用套件很痛苦，且碰不到新技術無法進步
皮卡: MIS下的AI資料工程師
年薪: N*16~18
交通: 捷運1個小時出頭
優點: 面試主管說不加班，個人對AI比較有興趣，感覺領域也比較有發展性
缺點: 距離遠，薪水較低
想請問各位前輩對於這兩個職務未來職涯和薪資成長性的看法，
覺得該不該暫時降薪轉換跑道?
謝謝各位~

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.34.219.144 (臺灣)
"
"stute","Re: [討論] 主管對於一直要求加薪的會有甚麼動作","Sun Dec 19 06:08:32 2021","273","43","※ 引述《DrTech (竹科管理處網軍研發人員)》之銘言：
: ※ 引述《villagermess (我是女生)》之銘言：
: : 現在年輕人越來越會要求加薪(感覺比例比以前高, 也可能跟年輕人無關跟市場有關)
: : 列出自己的貢獻 覺得自己值得更多
: : 但也不去市場估價 可能某種原因就是不去估價 不離開
: : 那主管也不會知道有沒有要估價, 不知道是估過沒人要 還是沒去估
: : 只是每半年收到要求加薪的請求 語氣溫和 態度堅定
: : 這種身為主管的你 評估過後 覺得這人就值得這薪水 然後會怎麼做呢
: : 1. 不理他
: : 2. 加少量
: : 3. 列技能需求達到再說
: : 4. 列黑名單 不加薪不分紅 逼他走(應該不至於吧)
: : 現在大多公司都希望聽到真正聲音, 但真正聲音出來後, 好像又不希望聽到。
: : 有在當主管有核薪權力的可以分享一下內心感受與實際行動嗎~
: 首先你要搞懂，正常公司的遊戲規則。
: 你的主管有權限加薪嗎？
: 通常可以審加薪的人，以我比較熟的台廠或中國，都要到副總以上級別了。
: 你跟你主管抱怨有什麼用，
: 多數遇到的情形是：安慰，或心理做好盤算這個人會去找工作了。
: 更差的情形是，之後有好處都沒你了。
: 如果這個人真的很有貢獻，通常最好的情形是，分紅時，給這個人比例高一點而已。
: 喔，很多台廠，搞不好還看不到到底分多少錢只能看到比例。然後看自己拿多少回推整
個部門包的情形。
: 如果要談加薪，也不是不可能。
: 假設可以有權限簽核加薪的人是副總好了
: 比較好的主管是會想：這個人在副總面前有好的印象嗎？如果我要寫報告，能說服副總
，以及副總底下的所有協理或處長嗎？
: 這個員工，在這些人面前，有好的印象嗎？
: 由於 ，一般工程師，根本沒機會接觸可以加薪權限簽核的人，通常在這關就死了。
: 這也是為什麼跳槽容易，談公司內加薪難。
: 如果是更好的主管，會老實跟你說權限問題，並且跟你一起安排，如何讓你有機會在有
加薪權限的人面前與製造機會展露頭角。
: 問題又來了，你主管自己在這些人面前展露頭角的機會都不高了，還要輪你嗎？
: 再來，即使你有資格加薪了，在簽核流程主管有好的印象。還要考慮，你的薪資是否已
經到公司人力資源政策的職級薪資上限？
: 如果不小心被卡到了，又要先設計如何讓這個員工先升職級的各種安排。
: 搞懂遊戲規則，就知道為什麼，談加薪很難的原因。所以一般主管聽到，底下員工提，
就預設他們會出去找工作了。
: 如果有主管願意跟你談加薪計畫與怎麼安排，
: 恭喜啦，代表這個主管無私。
: 你也有路可以繼續往上爬。
: 如果談加薪，主管只是安慰你，
: 其實可以考慮在市場上，試試身價了。
談到遊戲規則，我也來分享一下我認為的遊戲規則，不一定完全正確，但給大家參考一下
。
大多數的公司多半有一套內部的核薪和和績效考核制度，從你進入公司的薪資/職等的確
認，就會先定義好你的薪資範圍，所謂談薪水這件事，也不過是在被定義好的範圍裡想辦
法最大化你的利益，但是愈是新人，談判的籌碼愈低，因為多數的大公司已經明碼標價了
，在你還沒有貢獻的時候，談判籌碼相對有限。
很多人在教你怎麼談薪，那前提多半是在你已經有一定經驗了，而這些經驗對某些公司有
價值，那當然具備一定談判的籌碼；或是你進入少數的好公司，比如FANG這類外商公司，
他們有完整的薪酬補貼制度而且薪資水平高，談薪水最終還是脫離不了一個原則，「是不
是在公司可接受的範圍裡? 」，所以在求職談薪階段，真正決定你薪水高低的，是你找的
公司對不對，只有在正確的賽道(上游/外商/賺錢的公司/特定公司/特定產業/…)才能得
到滿意的薪水。
舉兩個例子
1. 我多年前在系統廠要跳到M的時候，當時工作六年底薪52K，面試的時候主管就嫌：
「你怎麼薪水那麼低，先從10萬開始吧」，然後入職第一年我的薪水/獎金/簽約金加起來
就變成前一年的將近四倍，其實我根本沒有談薪，我只是剛好去了對的地方，當時也收到
瑞昱的offer，也開了70K。
2. 最近有面試爭議的那家公司，雖然我超愛用它們家筆電，但畢業以來我從來沒有想
過去他們家面試，HR發信來邀約面試都直接忽略，原因很簡單，因為他們又給不起高薪，
何必浪費時間去嘗試。
抱歉浪費不少版面，回到正題
假設我上述的情況成立(公司有自己的薪資考核制度)，在你已經入職以後想在非考核期和
主管談薪成功，通常有幾種可能
1. 你在入職談薪的階段，薪資就被低估了，在你任職的期間沒有修正你的市場價值，
你也有一定的貢獻度，你現在拿到外面同級公司的Offer去和公司談，這樣的情況是可能
的，但也是看公司情況。
2. 你在公司裏要重要貢獻，或是短期難以取代(離開對部門/公司有較大影響)，在拿
到外面Offer的情況下，也是有機會的。
但是大多數情況都蠻難的，就像版友說的，多數部門主管都是被告知加薪幅度的，根本沒
有決策權，而且在公司有考核制度的情況下，多半只有少數難以取代的員工突然告知要離
職時，公司才會破例加薪。不要覺得你自己對公司的貢獻有多大，老闆會答應你加薪，很
多公司在做內部流程的改善和人事制度的設計時，就是儘量在避免人才流失對組織帶來的
影響，所以你如果真的幹得很不爽，又真的有能力，就想辦法去更好的地方吧。
接下來分享幾個下屬和我談加薪的案例
1. 案例A：工作有一定重要性，短期內沒人可以接手，而且薪資確實偏低，拿了新
offer來和公司談。
>>這個員工的工作有專業性，如果再找一個人從面試到入職至少需要2個月，而且當時入
職時的薪酬確實被低估，當時他也接受，所以後來拿到外面offer的時候就有一定落差。
考慮到招新人的成本也不會更低，同時還有工作銜接問題，所以就同意加薪。但是為了不
破壞原有制度，所以要求他準備一個未來一年的工作規劃報告與工作模板，邀請各主管來
參加評分，走一個形式；做報告的另一個目的是，把所有工作都攤開來，以便我思考未來
要怎麼降低這個人流失的風險。
2. 案例B：工作有一定重要性，也是有潛力的員工，但能力與表現不像他自以為的那
麼好，工作短期內有人接手，會增加團隊的Loading，沒有非常大影響，也拿了新offer來
和公司談。
>>這個員工是有潛力，但沒有他想的那麼好，我不想失去他，但從目前的表現找不到給予
加薪的理由。考慮到部門裏需要人，員工也有潛力，所以就是先承諾給他工作調整，負責
主要的業務，讓他感覺被公司重視，同時主要的業務也比較容易拿獎金，但本薪部分調整
先畫個餅給他，說今年做好明年保證調薪幅度；另一方面，和他客觀分析目前拿到offer
這些公司的情況，錢看似多一點，但能拿多久沒人能保證，最後員工同意留下來。
最後，分享一下調薪的規則(個人經驗)
一般來說公司會依據去年度公司運營情況(主要原則)，搭配行業薪資漲幅或是物價水平(
如果有較大波動)綜合參考，然後訂出一個全公司平均的調薪幅度，至少我是這樣考慮的
。
在「平均的調薪幅度」預估值出來後，我會找一級主管一起來討論，依據各部門過去一年
的貢獻度分配比例，比如業務/研發高一點，後勤部門低一點，各個部門會有一個資金池
，主管會依照團隊的貢獻度和情況做一個初步的估計，如果覺得預算不夠就會提出要追加
的意見，最後會把大家有初步共識的版本提交給董事會，包含一個月增加多少薪資預算，
一年包含獎金有多少金額？未來一年佔營收比重有多少？如果營運情況好的時候通常董事
會就不會有意見，不好的時候他們可能直接給個上限值，那大家只能用這個數字再去分解
。
董事會通過調薪預算案後，才開始做績效考核，但這時候每個一級/二級部門分到多少預
算上層已經有共識了，二級部門再依據團隊成員的考核/貢獻度再往下分解。在這過程中
，二級主管確實有可能知道/也可能不知道怎麼分配的，所以它們能影響薪資的時候大概
就是在考核的過程中，其他時間是比較難的。
以上是個人經驗分享，如果對於外商談薪資有興趣的，我覺得粉專 “Clubhouse科技版”
還不錯，推薦可以聽聽它們的Podcast。
https://www.facebook.com/clubhousetechjob
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 95.58.100.248 (哈薩克)
"
"s910","Re: [請益] Amazon Taiwan的工作文化","Fri Dec 17 19:57:03 2021","504","113","今年有幸可以參加AMZN的面試
不過我是想投Ring,結果被分到加拿大去
AMZN面試也沒有很容易,個人感覺是跟FAMG面試難度差不多
leetcode大概就是medium~hard(比較偏向medium的hard),
Bq跟System desgin要準備
只是加拿大offer開出的價錢完全沒有讓我想要過去
最後去了其他FAMG在台灣的site
聽在Amazon的朋友分享,AMZN跟MS,Google同等級薪水差不多
工作強度中等..也同樣非常自由,絕不是假外商
可以參考levels.fyi, 但是MS升63,Google升L5 都比同等級AMZN升L6簡單
升等應該是AMZN在台灣最吃虧的部分

※ 引述《pillow01 (年收200+萬)》之銘言：
: Ring的senior eng
: 年薪會破300萬嗎？
: 求分享 謝謝
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.192.153.12 (臺灣)
"
"ChingChieh","offer請益","Thu Dec 16 23:00:39 2021","239","119","
社會新鮮人尋找研發替代役
1.均華精密
職位：軟體工程師
月薪(N+3)*13
地點：台元科技園區
租屋

2.網格中心
職位：系統工程師
月薪：(N-1)*14
地點：南港
租屋
想請問版上各位，這兩個職缺會選擇哪個呢？
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.51.57.245 (臺灣)
"
"zzzz8931","[新聞] 科學園區公會：盼園區人員優先打第3劑疫","Wed Dec 15 19:57:32 2021","329","137","科學園區公會：盼園區人員優先打第3劑疫苗
https://ec.ltn.com.tw/article/breakingnews/3769369
〔記者洪友芳／新竹報導〕台灣科學園區科學工業同業公會理事長、京元電董事長李金恭
今天出席竹科41周年慶，竹科產值有機會挑戰1.58兆元，創新高可期，也將續支撐台灣產
業，不過，疫情持續發展，他希望竹科園區從業人員能優先施打第3劑疫苗。
李金恭致詞表示，今年竹科雖面臨缺水、缺工、匯率及通貨膨脹等挑戰，但北中南3個園
區仍表現亮麗，估計3個園區今年產值可望達新台幣3.48兆元，其中，竹科產值有機會挑
戰1.58兆元，創新高可期，也將續支撐台灣產業。
不過，竹科持續成長與擴充，在竹科不斷擴充的同時，除了交通問題是要思考與努力的地
方，他也建議，希望竹科園區從業人員能夠優先施打第3劑疫苗。
新竹市市長林智堅當場應允李金恭的要求，表示會與新竹縣縣長楊文科合作，讓竹科園區
從業人員能夠優先、很快施打第3劑疫苗。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.37.230.164 (臺灣)
"
"WindowUpdate","[請益] 為啥有人說在研究機構會不被計算資歷？","Wed Dec 15 00:26:37 2021","265","81","如題
偶然看到之前版友發的文章
是詢問在研究機構與一般科技公司的選擇之類的
然後就看到有人說在研究機構會不被計算資歷？
其實一直對於這個是滿好奇的
在研究機構又不是說沒有在上班或沒有在做事情
應該都是一樣要開會,一樣要做報告,一樣要被老闆追進度,被同事當八卦的話題之類的吧
一樣的去公司上班貢獻心力,為啥那些所付出的心血不能被算是說資歷呢？

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.72.241.207 (臺灣)
"
"AAAB","[新聞] 華碩11月營收月增22.6% 寫單月歷史次高","Tue Dec 14 01:12:55 2021","296","196","2021年12月9日15︰50︰29
PC品牌大廠華碩（2357）今（9）日公布11月營收551.73億元，受惠顯卡、筆電等主要業
務增長，帶動單月營收重新站上500億大關，繳出雙成長佳績，月增22.6%，改寫單月歷史
次高紀錄。
華碩今年11月營收為551.73億元，月增22.6%、年增38.8%；為與和碩分家後單月歷史次高
紀錄，僅次於今年9月的560.5億元；累計華碩今年前11個月合併營收為4,834.95億元，年
增30.7%。
華碩表示，11月份雖受料況及物流限制，各事業群營運同步強勢成長，價量齊增，於出貨
量及售價均達成健康成長。
展望第4季，華碩預估PC營收季增5%、年增20%至30%。零組件則持平表現、但年增5%，擺
脫歷來第4季淡季壓力，整體營收有望季增且年增。
華碩今年前三季營收3,833.35億元、年增32%，毛利率20.9%、年增3.2個百分點；營益率
9.5%、年增3.5個百分點，稅後純益324.91億元、年增94.4%，每股純益（EPS）43.74元。
華碩共同執行長胡書賓先前表示，若商用及教育領域排除Chromebook，今年前三季出貨量
翻倍增長，在歐美地區有數倍年增幅，中國大陸年增40%。華碩過去兩年加大力度投資商
用市場，樂觀看待商用成為華碩明年及未來數年成長動能。胡書賓指出，展望明年，看好
疫情後帶來的「不可逆新常態」，PC將成為數位裝置的主流與剛性需求，加上微軟推出
Window 11，也會掀起換機潮。
https://money.udn.com/money/story/5612/5949721
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.194.153.155 (臺灣)
"
"deepdish","[新聞] 美電信商T-Mobile宣布調高員工最低工資　","Mon Dec 13 02:59:07 2021","376","143","美電信商T-Mobile宣布調高員工最低工資　時薪增至560元
https://tw.appledaily.com/property/20211213/CJ2ITMJ7BVHXVMUUEGPVAEHZCI/
T-Mobile宣布調高員工最低薪資。資料照片
https://i.imgur.com/llGK1ua.jpg
美國電信商T-Mobile宣布，
將所有員工的最低工資時薪提高至20美元(約560元台幣)，無論職位和工作地點。
T-Mobile執行長Mike Sievert宣布，我們正在採取一個小而重要的步驟，
以確保我們以獎勵為基礎的員工文化真正延伸到每個人，T-Mobile每一位員工，
即使是我們剛開始建立技能基礎的最新團隊成員，都應該擁有具競爭力的工資。
他說，公司決定全國最低工資至少為時薪20美元，這將適用每個員工，
不論是全職或是兼職。
他表示，事實上公司絕大多數員工的收入已經遠高於此水準，
尤其是包括激勵薪酬的情況下，但這個新政策是要照顧到所有員工。
IT之家指出，消息人士透露，時薪最低20美元也包括佣金，
這意味著如果一位員工從事銷售工作，並且在獲得佣金和其他銷售獎勵後，
每小時收入若低於20美元，T-Mobile將彌補這中間的差額。
（財經中心／台北報導）
--
Q    人類基本需求2.0   ◢◣  █ 自我實現 創意.問題解決.真偽.自發性
S       ◢██◣  █ 尊重需求 自尊.自信.成就感
W       ◢████◣  █ 社交需求
E        ◢██████◣   █ 安全需求
E        ◢████████◣   █ 生存需求 空氣.水.食物.住所
T      ▄▄▄▄▄▄▄▄▄▄▄▄   █ WiFi█ 電池
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 220.134.89.190 (臺灣)
"
"AAAB","[新聞] 華碩文教基金會獲社會教育貢獻獎","Sun Dec 12 07:42:19 2021","170","108","2021年12月10日
華碩文教基金會長期推動數位包容計畫，以期改善資訊使用不均等的狀況，縮短族群、國
際間的知識落差，深受教育部肯定，今（10日）獲頒社會教育貢獻獎。未來華碩文教基金
會將持續結合華碩資源優勢，以縮短數位落差為要務，提供弱勢族群迎向未來的翅膀。
華碩基金會執行長魏杏娟表示︰「華碩文教基金會創立以來，一直以縮短數位落差、發掘
文化生命力為宗旨，我們將持續透過具體的行動力回饋社會，期盼培育更多國際人才，實
踐華碩世界公民之理想。」
華碩基金會的數位包容計畫遍及全球，主軸包括「基礎硬體設備建置」、「數位學習能力
養成」、「品德教育與文化保存」，透過數位學習改善弱勢族群生活，並發揚各地傳統文
化。迄今已於台灣及海外超過39個國家建立逾500間數位機會中心與電腦教室，共捐贈全
新、再生電腦2萬多台。此外，亦號召資訊志工，協助社會公益夥伴推廣數位學習，提升
偏郷數位能力，受惠人次超過55萬。
華碩文教基金會長期贊助國際志工團赴東南亞、非洲等偏郷地區服務，雖近年因疫情暫停
計畫，基金會仍持續將資源挹注台灣偏郷，除了於三級警戒停課期間啟動「停課不停學」
，捐贈數位設備給弱勢家庭學童，透過科技遠距學習不中斷，更於近期攜手世界展望會、
滙豐銀行等企業夥伴捐贈電腦，強化偏鄉電腦設備。數位樂學營也轉為線上開課，持續培
育下一代數位種子，並訓練種子教師成為數位學習中心的生力軍。
華碩文教基金會創立以來，以縮短數位落差、培育科技人才、創造利他機會、實踐數位包
容為使命，未來基金會仍將運用綠色科技與社會人文連結，以實際行動力累積集體能量，
延伸服務觸角、善盡企業社會責任，讓全民共享資訊科技發展的成果。
https://news.xfastest.com/asus/104966/華碩文教基金會獲社會教育貢獻獎
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.194.153.155 (臺灣)
"
"b122771","Re: [面試] 2019 華碩AICS 經驗 雷到爆","Sat Dec 11 10:51:11 2021","28","207","現代年輕人不但要行為上的對等、還要思想上的尊重
老人家們真的要改一改過去的壞習慣。現代年輕人不吃你那套
現在搭台北捷運，看過好幾次是老人讓座給更老的老人
你看年輕人多氣。更氣一點，也不要去捐血了

借標題問一下問題
因為座位旁邊寫code的同事，大多是中字輩
沒有112CS
我聽過一個傳說：
傳說112CS蠻多人在大二就開始接案子賺錢。
大約有七成的人不會去學校上課
厲害的是..考試前自己看書就可以考過了。
這件傳說是真的嗎？
這樣畢業後應該會有很多成果可以拿出來demo了
應該也不用刷甚麼leetcode吧
拿得出東西給人家看，應該也不用考試了吧
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.44.115.171 (臺灣)
"
"whoamiqq","[討論] 外商今年的加薪幅度","Fri Dec 10 15:34:26 2021","575","130","今年整個產業鏈因為疫情的關係不只缺料連人才都缺
工程師供不應求，不加薪就等著員工被挖走
FAAMG NV AMD等公司為了留住人才在美國當地大多是大幅度加薪
這些公司在台灣的員工應該也是雨露均霑
有沒有高手可以分享一下今年被加了多少 ?

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.250.133.17 (臺灣)
"
"jeff0025","[新聞] 廣達、仁寶前11月營收衝破兆元 四大代工","Fri Dec 10 10:28:37 2021","5","136","
廣達、仁寶前11月營收衝破兆元 四大代工廠將齊締新猷

2021/12/10 03:55:42
經濟日報 記者蕭君暉／台北報導

廣達（2382）、仁寶昨（9）日公布11月營收同寫次高，兩家公司前11月營收都超過兆元
大關，加上鴻海前11月營收早已跨過兆元，今天將公布11月業績的和碩前十月營收已達
9,496億元，前11月營收將輕鬆飛越兆元，四大代工廠將首度締造前11月營收都跨過兆元
的新紀錄。


鴻海、廣達、和碩、仁寶等四大代工廠去年總營收都超過兆元，今年受惠疫情帶動PC、NB
、消費性產品需求大好，四大廠「趕進度」，前11月營收全數跨過兆元大關，為歷來首見
。


廣達11月營收1,132.4億元，連續兩個月站穩千億元大關，月增12.5%，年增10.1%，僅次
於2011年3月的1,146億元；前11月營收1.0047兆元，年增2.4%。廣達表示，11月筆電出貨
700萬台，僅次於去年12月的710萬台，為歷史次高，月增14.6%，年增1.6%；前11月筆電
出貨6,850萬台，年增29.9%。


廣達認為，本季供應鏈缺料問題仍在，但物流較第3季改善，包含馬來西亞貨運、各地機
場航班恢復下，讓部分遞延訂單得以出貨，推升11月筆電出貨再度站上700萬台大關，預
估本季整體筆電出貨將季增一成、達1,900萬台。


廣達指出，本季整體需求仍強，出貨則要視料況而定，依目前訂單、物流狀況評估，全年
筆電、伺服器都可望維持雙位數成長；至於明年，筆電以優於產業平均為目標，整體筆電
產業出貨預估為持平到年減3%；至於其他產品如伺服器，在5G、AI、雲端應用持續擴展下
，可望維持雙位數成長。


仁寶11月營收1,232.9億元，連續五個月跨過千億元大關，僅次於9月歷史高點1,264.8億
元，為歷史次高，月增5.5%，年增15.4%；前11月營收1.1079兆元，年增18.6%，創同期新
高。
仁寶指出，11月筆電出貨530萬台，月增3.8%，年增15.2%；前11月筆電出貨5,180萬台，
超過去年全年總和，年增23.6%。


仁寶表示，整體供應鏈缺料狀況延續，但11月料況優於10月，推升筆電、非筆電產品出貨
同步成長，加上商用機種出貨比重高，有利平均單價（ASP）提高，推升營收成長幅度優
於出貨。


仁寶預期，本季筆電出貨將持平第3季的1,530萬台，全年成長10%至15%目標可望達標；非
筆電產品因第3季基期較高，本季成長放緩，持續看好車電、智慧手機等產品動能。


https://reurl.cc/emrVoQ
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 175.98.141.254 (臺灣)
"
"ImHoluCan","Re: [面試] 2019 華碩AICS 經驗 雷到爆","Thu Dec  9 13:43:44 2021","187","115","欸欸
我要說啦，
只要是電X系的教授好像有些真的都這樣
不是我覺得，是好像一些真的都很誇張
我是不知是不是在磨練學生的抗壓力
還是什麼，反正別甩這種人，
什封殺別笑死人了，
各位請別被 “學校” “公司” “ 職位” 唬住
就覺得這些人好像很屌很大尾，
根本唬爛，
這種人標準拿“傳統價值觀”來唬爛，
只嚇那種“在傳統價值觀”洗腦下的小朋友
這種人明明什都不會，不要和我說你會啦，
你真的會你會，你怎不自己出來開一間，
自己當老闆，還去給人請！？ 別笑死人了
啊你會的東西=唬爛剛來的人=唬爛沒聽過的人=技術難已商業化=沒用
你真的強，就不會來面試新人，
也不會被人請，領薪水，吃人頭路
我就說一句啦，你哪位？ 你哪位？
郭董嗎？
你有錢你他媽的還在上班？

上司尊重下屬，下屬禮貌上司
有那麼難？
有必要把新人搞成這樣？
真他媽的不懂欸

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 112.105.41.88 (臺灣)
"
"weievelyn","[請益] 關於外商Sansay這間公司 (代po)","Wed Dec  8 20:47:12 2021","220","138","代po
各位前輩好,我是一名新鮮人,
最近收到Sansay這間外商公司的面試機會,
但在網路上查不太到相關訊息,
因為人在南部所以想先稍微了解一下再決定要不要接受面試邀請,
職位是""軟體整合測試工程師""
是否有人能夠分享這間公司的內部風氣、薪資福利、工作經驗......等等
若不便直接回應歡迎站內信!謝謝
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.194.128.44 (臺灣)
"
"osuv","Re: [面試] 2019 華碩AICS 經驗 雷到爆","Wed Dec  8 12:14:40 2021","366","176","※ 引述《ggggggh (ggggggh)》之銘言：
: 喔喔
: 這其實是一種面試法
: 其實你的能力蠻夠他們用的。所以你才會到最後一關
: 然後到最後一關一般是行為面試
: 那個主管是要以壓力面試。 看看你收到壓力與侮辱。 會不會走人
: 因為其實他們知道。 他們只能請得起乞丐。但是他們又很怕人選走掉。  所以他是想
嗆?
: 他們需要用最便宜的價格。找到最有能力的奴工。
: 所以你不管選什麼。 他都會嗆你
: 這種面試其實很好用
: 台灣很多公司都會用。  包括台商化的外商
: 因為其實要找到只吃香蕉的大猩猩不容易啊
: 先找。台大的學歷。 這樣你就是星星不會是猴子。  然後要確認你又只吃香蕉。 還可
以
: -----
: Sent from JPTT on my iPhone
這根本不算什麼壓力測試吧
這根本是侮辱人
一般正常一點的面試官也都知道你在面試別人
別人也在面試你的公司
當你把這樣的不好印象傳達給一些人
是本質性的去詆毀自身公司名聲
他們公司是少給他獎金還是扣他薪水啊
然後
給那個一百萬
還不如給一卡車的香蕉
去高雄壽山招幾隻猴子算了

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.169.117 (臺灣)
"
"jeff0025","[新聞] 張忠謀批英特爾CEO：我相信他5年內無法","Tue Dec  7 09:03:08 2021","479","43","
張忠謀批英特爾CEO：我相信他5年內無法拉回過去盛況

記者葉國吏／綜合報導　
英特爾CEO基辛格（Pat Gelsinger）日前踢憑台灣環境不安穩，呼籲美國政府應該要多投
資本土半導體企業，而不是重視台積電在美國設廠。對此台積電創辦人回應，表示他認為
基辛格不可能在5年內把英特爾帶回原本盛況。

張忠謀6日在趨勢講堂中談到英特爾CEO基辛格，他表示台灣擁有半導體晶圓的發展優勢，
不僅有大量優秀且敬業的人才願意投入，而且交通便利，相當適合大規模人員調動。
張忠謀表示，美國雖然土地、水電不成問題，但人才、管理能力、大規模製造業人員能力
都比台灣高。

不過張忠謀透露英特爾有65歲要退休的規矩，基辛格現在已經60歲了，他不信剩下5年基
辛格能夠帶領英特爾重回以前盛況。至於基辛格為什麼要講台積電壞話？張忠謀則說「因
為他要政府的錢。」
https://reurl.cc/pxEQ3e
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 175.98.141.254 (臺灣)
"
"showbedowow","[徵求] 台積設備內推 南科or中科","Sun Dec  5 23:31:41 2021","70","16","小弟不才
只有高科學士畢業
在神轎抬了兩年PE，才知道賺錢的幸苦
薪水真的少得可憐
最近想轉換跑道
投了南科 中科 先進封裝處履歷後一直都沒有下文
故想拜託板上年薪300萬的大大
能否給小弟一個機會幫忙內推台積設備
南科地獄18也可以接受
只求能進去
暫時先不考慮AE
(AE的朋友叫我先投EE試看看）
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.193.157 (臺灣)
"
"u01210016","[請益] 值班技能檢定","Sun Dec  5 01:17:37 2021","430","129","
請教各位300萬前輩
最近剛過完大夜班洗臉
除了要適應四周一輪夜班外
目前值班技能有待加強
不知道各位值班神來一手如何練就
目前想法是
日後上班早到一個半小時
自己先看熟交接、查資訊、想問題
交接時候找時機問
找出每次交接班最重要的三件事情（追機台回線、追data 、追PM)
請問大家平常如何檢定後輩們的值班能力
或者
有其他方法可以加快進入狀況的建議嗎？

六個月上線要如一年上線
然後為什麼前兩個月一定要待在新手村洗腦
回到維多利亞根本打不過蝸牛
連拿菜刀都很弱還不會大口巡人手
好羨慕別課女製程 學長都會好好教學
嫌棄我都不會問好的問題（？）
連學弟都很哈女製程

https://i.imgur.com/n7ybYjs.jpg
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.240.228.37 (臺灣)
"
